,Fecha - Hora,Atemajac,Aguilas,Centro,Las_Pintas,Loma_Dorada,Miravalle,Oblatos,Santa_Fe,Tlaquepaque,Vallarta
0,2015-01-01 00:00:00.000,43.95,37.63,36.7,102.28,90.69,102.3,39.15,109.86,134.63,
1,2015-01-01 01:00:00.000,50.04,33.46,29.31,48.79,54.57,,47.01,165.4,,7.31
2,2015-01-01 02:00:00.000,46.23,57.16,35.48,45.69,70.34,345.11,40.98,133.4,105.67,14.6
3,2015-01-01 03:00:00.000,57.83,46.11,65.9,79.29,90.53,,37.35,114.05,122.96,40.18
4,2015-01-01 04:00:00.000,56.66,59.47,69.67,,82.19,219.56,51.53,96.55,149.7,52.64
5,2015-01-01 05:00:00.000,46.52,76.85,64.54,275.09,70.14,257.8,80.82,131.6,180.49,52.89
6,2015-01-01 06:00:00.000,40.54,69.23,131.31,274.7,67.73,231.1925,93.13,131.33,187.89,58.42
7,2015-01-01 07:00:00.000,60.1,65.84,158.34,253.05,78.37,283.4,74.48,138.67,168.23,65.8
8,2015-01-01 08:00:00.000,57.22,43.46,137.62,185.564,91.83,234.92,79.1,120.08,189.27,52.96
9,2015-01-01 09:00:00.000,82.99,34.33,126.18,140.58,79.77,245.37449999999998,92.11,166.18,155.19,45.84
10,2015-01-01 10:00:00.000,92.26,42.46,69.78,82.95,49.48,103.0,64.98,118.9,94.0,67.3
11,2015-01-01 11:00:00.000,74.18,27.59,51.74,36.07,31.9,100.78,53.95,63.54,84.12,48.34
12,2015-01-01 12:00:00.000,57.25,25.26,41.29,25.36,28.19,55.58,49.18,57.28,59.7,35.32
13,2015-01-01 13:00:00.000,45.56,23.43,23.98,33.56,24.22,46.81,35.87,57.39,57.03,19.56
14,2015-01-01 14:00:00.000,30.79,29.99,27.87,34.14,23.51,43.38,28.86,64.43,45.78,23.48
15,2015-01-01 15:00:00.000,25.16,28.42,29.89,36.55,25.03,51.05,35.01,66.51,45.66,29.11
16,2015-01-01 16:00:00.000,27.51,25.47,37.86,41.45,24.08,51.2,33.43,70.68,41.94,28.21
17,2015-01-01 17:00:00.000,15.49,28.3,28.01,34.52166666666667,28.3,35.8,28.25,62.86,51.3,29.42
18,2015-01-01 18:00:00.000,42.17,30.33,34.3,93.55,47.52,51.76,26.81,77.83,54.32,28.68
19,2015-01-01 19:00:00.000,54.39,30.78,38.68,102.93,61.76,59.92,43.73,81.54,64.31,33.35
20,2015-01-01 20:00:00.000,25.12,27.8,24.78,61.46,60.84,77.35,24.22,101.2,69.96,27.37
21,2015-01-01 21:00:00.000,16.96,18.99,24.07,43.42,60.2,43.44,16.24,122.45,61.83,13.3
22,2015-01-01 22:00:00.000,12.16,11.86,16.71,31.43,27.12,32.09,12.94,83.99,44.13,10.57
23,2015-01-01 23:00:00.000,3.76,11.43,16.53,34.75,28.37,33.39,12.95,73.49,35.03,15.57
24,2015-01-02 00:00:00.000,8.71,10.83,7.59,16.31,33.95,21.09,11.46,53.45,29.13,22.86
25,2015-01-02 01:00:00.000,11.64,14.15,15.17,20.71,34.5,23.35,18.02,55.7,37.88,9.41
26,2015-01-02 02:00:00.000,9.6,22.13,14.32,24.85,30.38,30.09,13.13,54.45,30.77,12.64
27,2015-01-02 03:00:00.000,15.77,19.65,14.98,47.09,19.6,31.86,13.93,57.54,38.73,13.28
28,2015-01-02 04:00:00.000,12.93,17.67,12.93,53.72,15.16,29.19,12.36,53.5,37.17,16.77
29,2015-01-02 05:00:00.000,16.74,20.68,16.95,71.59,26.993333333333336,34.2,19.92,62.91,48.53,17.53
30,2015-01-02 06:00:00.000,25.43,26.74,33.38,79.71,26.76388888888889,59.74,38.83,80.42,59.73,24.78
31,2015-01-02 07:00:00.000,32.83,40.2,57.42,122.91,25.566203703703703,116.28,55.18,107.56,89.61,26.11
32,2015-01-02 08:00:00.000,48.03,49.31,60.78,167.72,24.077237654320985,139.64,50.35,134.1,115.25,33.71
33,2015-01-02 09:00:00.000,65.42,54.45,50.97,121.12,23.026777263374488,99.08,61.33,156.9,97.97,39.7
34,2015-01-02 10:00:00.000,70.39,46.91,43.61,102.02,23.597906807270235,79.68833333333332,64.75,106.88,93.66,42.35
35,2015-01-02 11:00:00.000,52.16,19.94,32.99,49.65,25.004224608481938,126.38,48.73,87.94,78.0,29.59
36,2015-01-02 12:00:00.000,29.96,22.14,21.77,84.9,,131.03,26.68,68.5,57.61,27.71
37,2015-01-02 13:00:00.000,23.57,20.34,25.32,93.05,,69.77,26.82,72.76,58.28,25.34
38,2015-01-02 14:00:00.000,39.32,18.66,28.38,127.37,,44.91,26.64,125.57,66.12,25.9
39,2015-01-02 15:00:00.000,27.56,21.01,28.29,100.29,43.21,43.0,31.07,119.43,75.37,27.83
40,2015-01-02 16:00:00.000,27.67,28.48,27.73,105.17,45.26,43.14,31.74,89.39,69.7,35.88
41,2015-01-02 17:00:00.000,11.97,25.09,26.78,80.19,60.14,45.72,32.99,83.35,65.16,22.94
42,2015-01-02 18:00:00.000,36.41,22.17,25.58,101.43,64.6,40.35,28.32,65.76,57.47,28.43
43,2015-01-02 19:00:00.000,38.51,22.79,26.55,93.78,58.14,48.09,27.82,65.58,49.81,28.02
44,2015-01-02 20:00:00.000,29.23,19.08,27.08,97.05,52.29,69.2,24.41,71.4,52.56,26.74
45,2015-01-02 21:00:00.000,23.52,16.43,23.8,62.57,43.12,51.91,22.74,83.1,37.8,21.39
46,2015-01-02 22:00:00.000,17.51,14.02,21.65,53.6,31.74,29.76,17.62,94.24,23.75,13.18
47,2015-01-02 23:00:00.000,17.49,13.7,19.04,35.42,29.2,24.77,16.18,96.54,27.29,12.61
48,2015-01-03 00:00:00.000,9.21,11.37,20.5,23.6,20.31,19.72,7.84,64.16,25.72,8.11
49,2015-01-03 01:00:00.000,10.61,13.42,13.19,23.38,16.56,14.19,6.9,32.04,25.06,6.47
50,2015-01-03 02:00:00.000,9.94,9.55,17.75,18.45,16.2,17.15,11.82,42.82,25.46,7.07
51,2015-01-03 03:00:00.000,25.01,10.44,17.17,19.77,14.12,1.65,18.23,53.07,25.54,7.0
52,2015-01-03 04:00:00.000,29.43,5.82,17.48,26.13,14.88,35.19,19.87,66.77,30.47,10.76
53,2015-01-03 05:00:00.000,33.97,17.67,24.65,39.0,15.22,39.33,24.17,53.62,37.1,11.4
54,2015-01-03 06:00:00.000,37.7,21.41,27.79,81.73,31.09,45.76,28.27,76.14,52.14,11.96
55,2015-01-03 07:00:00.000,35.77,20.4,48.95,109.23,66.19,47.38,40.57,118.27,99.14,26.43
56,2015-01-03 08:00:00.000,54.1,44.9,55.42,162.42,55.37,31.076666666666664,64.73,97.37,104.84,45.97
57,2015-01-03 09:00:00.000,79.85,44.81,65.09,106.46,46.4,129.57,61.79,143.77,118.0,59.34
58,2015-01-03 10:00:00.000,64.68,47.88,56.17,111.39,43.83,87.53,55.31,142.21,74.36,34.84
59,2015-01-03 11:00:00.000,42.03,40.81,36.52,63.02,65.95,76.54,36.67,113.34,42.4,27.37
60,2015-01-03 12:00:00.000,27.47,25.8,31.93,32.49,57.79,46.48,25.82,68.71,44.52,23.38
61,2015-01-03 13:00:00.000,16.93,23.02,29.64,45.81,34.86,36.28,17.86,51.12,47.12,21.58
62,2015-01-03 14:00:00.000,32.02,11.68,19.71,77.61,34.53,41.62,19.34,65.26,42.88,18.48
63,2015-01-03 15:00:00.000,19.99,11.99,18.11,49.64,34.24,33.53,14.18,68.36,40.36,10.91
64,2015-01-03 16:00:00.000,19.07,9.1,17.21,42.42,31.91,24.47,21.35,52.63,35.88,14.77
65,2015-01-03 17:00:00.000,16.84,16.55,15.09,62.91,32.78,33.48,19.31,49.51,39.57,15.21
66,2015-01-03 18:00:00.000,33.36,13.21,22.3,91.6,42.38,23.9,24.94,84.74,47.54,20.72
67,2015-01-03 19:00:00.000,44.37,24.56,22.42,69.3,36.28,42.15,27.02,70.69,48.51,19.03
68,2015-01-03 20:00:00.000,40.05,27.26,24.54,111.58,48.49,45.0,27.89,75.62,55.16,18.61
69,2015-01-03 21:00:00.000,27.39,28.16,25.6,100.47,57.92,47.79,24.05,145.03,71.63,14.09
70,2015-01-03 22:00:00.000,21.41,21.91,26.2,64.35,59.43,101.92,30.44,106.52,83.95,17.33
71,2015-01-03 23:00:00.000,23.16,25.51,21.96,110.94,63.88,60.89,23.76,93.17,65.68,18.43
72,2015-01-04 00:00:00.000,25.08,29.18,15.27,91.37333333333333,60.29,77.25,24.19,128.15,48.91,27.9
73,2015-01-04 01:00:00.000,19.79,20.82,17.91,59.46,48.42,41.86,20.71,87.41,52.88,10.93
74,2015-01-04 02:00:00.000,21.33,13.47,18.97,86.04,26.24,39.8,19.35,96.05,38.23,13.2
75,2015-01-04 03:00:00.000,21.14,15.79,21.32,113.08,21.21,58.46,27.95,71.41,46.65,16.93
76,2015-01-04 04:00:00.000,18.5,22.39,21.17,118.74,18.35,106.11,32.4,83.02,56.25,15.57
77,2015-01-04 05:00:00.000,21.95,14.89,28.99,95.15,20.31,68.67,32.69,87.86,61.77,15.23
78,2015-01-04 06:00:00.000,27.28,17.04,31.4,89.29,26.85,91.45,29.54,88.15,62.03,20.93
79,2015-01-04 07:00:00.000,16.13,19.43,36.92,109.02,28.73,160.85,41.46,113.58,98.78,27.58
80,2015-01-04 08:00:00.000,31.41,22.9,47.53,116.04,34.2,155.88,47.03,123.97,87.02,34.74
81,2015-01-04 09:00:00.000,36.24,33.68,41.63,79.2,40.84,110.73,32.36,135.75,78.29,34.34
82,2015-01-04 10:00:00.000,35.84,31.48,42.55,78.57,40.53,63.77,38.64,119.85,85.73,22.33
83,2015-01-04 11:00:00.000,28.67,31.37,66.69,44.25,30.18,39.94,28.41,113.25,55.95,17.51
84,2015-01-04 12:00:00.000,31.23,36.48,41.0,50.18,23.67,59.0,20.19,110.24,51.36,23.31
85,2015-01-04 13:00:00.000,24.54,34.73,31.93,33.47,28.61,58.86,26.35,94.07,45.87,24.49
86,2015-01-04 14:00:00.000,34.55,34.63,25.67,40.43,21.21,55.39,26.28,59.81,34.6,27.21
87,2015-01-04 15:00:00.000,23.87,27.47,23.7,33.48,22.59,43.14,22.91,80.21,45.94,23.0
88,2015-01-04 16:00:00.000,27.5,25.01,21.71,41.02,25.89,45.72,24.88,62.43,45.05,28.88
89,2015-01-04 17:00:00.000,18.16,31.55,24.42,56.16,32.54,41.09,26.54,69.3,44.08,29.55
90,2015-01-04 18:00:00.000,60.23,42.13,34.12,69.17,30.49,66.02,46.17,89.99,70.54,23.94
91,2015-01-04 19:00:00.000,114.99,59.08,50.21,128.19,42.42,129.74,72.18,153.88,141.29,42.31
92,2015-01-04 20:00:00.000,126.31,83.26,76.84,191.68,70.0,186.65,73.24,192.08,189.65,54.87
93,2015-01-04 21:00:00.000,122.6,119.92,106.55,86.61666666666667,75.51,217.4,79.1,216.78,172.14,68.7
94,2015-01-04 22:00:00.000,78.81,119.35,75.17,80.31,44.24,114.43666666666667,57.34,130.7433333333333,102.39,72.25
95,2015-01-04 23:00:00.000,47.19,63.66,47.56,57.0,25.76,75.81,40.26,138.96,67.19,47.49
96,2015-01-05 00:00:00.000,39.64,40.79,34.18,41.06,28.42,70.77,28.91,89.69,54.75,37.3
97,2015-01-05 01:00:00.000,37.94,31.76,25.15,41.73,21.93,45.58,22.27,81.14,45.02,36.96
98,2015-01-05 02:00:00.000,25.19,23.64,21.34,31.67,19.95,37.9,21.34,94.97,37.26,25.9
99,2015-01-05 03:00:00.000,17.51,21.41,19.01,22.62,18.71,54.58,15.57,62.78,26.58,19.05
100,2015-01-05 04:00:00.000,19.71,20.19,15.04,17.78,13.13,45.43,17.63,56.32,22.16,19.71
101,2015-01-05 05:00:00.000,24.76,22.49,16.63,21.24,15.95,33.67,17.65,58.04,22.05,17.73
102,2015-01-05 06:00:00.000,22.59,23.12,15.11,26.16,14.49,28.04,16.51,73.6,29.95,19.03
103,2015-01-05 07:00:00.000,21.49,21.26,17.43,34.64,19.03,49.9,19.05,72.19,33.61,17.42
104,2015-01-05 08:00:00.000,26.44,21.96,20.33,57.06,21.89,68.76,18.97,100.28,51.36,21.06
105,2015-01-05 09:00:00.000,38.66,28.86,22.68,66.43,27.98,83.37,23.04,120.34,56.93,27.42
106,2015-01-05 10:00:00.000,33.36,37.48,19.41,65.4,28.87,65.95,25.62,128.18,57.91,24.04
107,2015-01-05 11:00:00.000,21.43,33.07,24.07,46.91,29.14,83.2,19.92,121.33,58.29,21.27
108,2015-01-05 12:00:00.000,26.64,30.26,17.11,73.55,31.8,67.5,14.36,111.05,59.34,18.21
109,2015-01-05 13:00:00.000,36.38,28.83,18.23,59.89,28.11,58.05,15.4,119.34,61.14,21.42
110,2015-01-05 14:00:00.000,49.93,26.1,21.55,59.02,34.0,59.45,17.46,145.03,67.97,26.17
111,2015-01-05 15:00:00.000,41.91,29.75,27.13,53.17,37.75,67.7,21.68,113.94,73.16,36.78
112,2015-01-05 16:00:00.000,48.56,34.78,35.03,53.29,39.56,61.9,31.61,111.13,70.24,37.97
113,2015-01-05 17:00:00.000,40.04,34.39,37.06,80.37,51.82,60.3,29.76,107.17,67.29,38.67
114,2015-01-05 18:00:00.000,57.91,32.89,40.28,68.69,65.03,66.45,31.44,132.36,71.52,34.64
115,2015-01-05 19:00:00.000,67.21,33.66,35.31,70.23,69.13,74.05,30.98,128.73,63.6,40.71
116,2015-01-05 20:00:00.000,63.03,41.14,30.1,99.72,79.59,56.45,31.73,148.38,67.45,38.51
117,2015-01-05 21:00:00.000,54.63,45.12,33.96,70.91166666666668,60.22,65.2,30.36,182.22,67.89,36.75
118,2015-01-05 22:00:00.000,55.78,48.52,35.84,148.16,47.67,69.25,28.6,114.66,76.15,39.59
119,2015-01-05 23:00:00.000,36.91,44.73,47.08,118.52,58.59,74.47,29.47,169.34,84.76,40.24
120,2015-01-06 00:00:00.000,22.22,41.11,46.48,54.87,37.39,85.73,23.69,198.92,68.66,24.72
121,2015-01-06 01:00:00.000,15.07,47.23,36.9,43.85,19.18,39.76,16.34,146.31,42.55,14.04
122,2015-01-06 02:00:00.000,7.91,23.14,18.58,89.3386111111111,16.12,34.91,8.99,112.28,31.53,12.57
123,2015-01-06 03:00:00.000,10.7,16.01,15.77,87.60837962962962,13.14,32.78,9.98,56.75,24.78,8.42
124,2015-01-06 04:00:00.000,7.85,25.81,13.13,90.3911651234568,10.97,27.81,12.9,45.96,16.35,13.41
125,2015-01-06 05:00:00.000,11.2,23.9,14.46,80.76302597736624,9.66,24.8,10.17,40.41,20.87,14.64
126,2015-01-06 06:00:00.000,18.65,23.22,21.33,38.74,13.97,41.09,21.44,41.51,27.31,15.53
127,2015-01-06 07:00:00.000,29.9,42.2,24.01,49.02,18.73,44.37,33.48,61.23,42.9,18.28
128,2015-01-06 08:00:00.000,28.13,38.25,32.05,67.04,28.86,71.58,39.62,106.43,55.54,33.96
129,2015-01-06 09:00:00.000,37.72,44.13,35.38,97.37,32.53,63.76,42.73,107.49,53.1,32.91
130,2015-01-06 10:00:00.000,36.34,63.0,36.61,89.36,35.76,78.39,41.73,88.35,54.14,32.54
131,2015-01-06 11:00:00.000,27.23,59.0,31.56,70.59,30.25,66.14,26.59,100.37,58.15,28.68
132,2015-01-06 12:00:00.000,13.1,51.7,28.82,68.88,34.04,69.15,20.27,62.22,63.97,22.83
133,2015-01-06 13:00:00.000,28.24,53.8,26.6,66.03,26.09,72.0,22.72,61.13,64.86,26.26
134,2015-01-06 14:00:00.000,38.73,51.77,28.75,61.68,37.52,71.91,28.95,102.99,75.91,29.77
135,2015-01-06 15:00:00.000,34.02,50.22,31.41,57.75,42.16,69.86,33.49,84.12,70.55,37.44
136,2015-01-06 16:00:00.000,32.2,47.95,39.36,71.97,34.57,67.0,34.16,77.75,83.4,33.51
137,2015-01-06 17:00:00.000,35.88,54.56,32.73,86.45,31.96,67.71,37.4,88.31,77.48,34.71
138,2015-01-06 18:00:00.000,51.36,69.78,48.87,68.79333333333334,51.79,86.44,57.22,78.83,94.97,51.81
139,2015-01-06 19:00:00.000,92.69,115.7,96.95,68.77888888888889,37.348333333333336,72.48666666666666,85.53,131.88,163.7,79.21
140,2015-01-06 20:00:00.000,116.85,134.5,139.97,239.48,128.82,96.02,111.69,149.3,178.77,80.68
141,2015-01-06 21:00:00.000,130.77,104.48,140.99,220.54,131.34,158.7,102.75,214.99,180.3,105.97
142,2015-01-06 22:00:00.000,128.33,82.75,165.73,249.54,112.51,191.63,124.01,269.03,216.62,95.13
143,2015-01-06 23:00:00.000,112.29,80.73,184.26,155.59703703703704,80.5,172.63,112.04,226.34,151.97333333333333,81.06
144,2015-01-07 00:00:00.000,91.96,85.41,139.97,167.12154320987653,44.58,129.6511111111111,76.92,199.89,137.54,85.75
145,2015-01-07 01:00:00.000,49.19,71.41,68.5,183.5095781893004,30.96,136.85296296296295,45.38,197.71,69.65,72.8
146,2015-01-07 02:00:00.000,28.76,57.34,26.22,68.12,24.39,62.96,21.94,194.82,48.11,42.89
147,2015-01-07 03:00:00.000,16.37,35.42,16.51,39.68,15.61,41.48,12.07,153.55,36.19,19.21
148,2015-01-07 04:00:00.000,11.77,12.73,16.25,37.6,15.18,31.0,11.99,119.17,33.72,7.76
149,2015-01-07 05:00:00.000,10.34,13.81,16.94,22.09,14.85,31.24,12.63,90.45,34.88,6.92
150,2015-01-07 06:00:00.000,19.09,19.24,21.79,19.68,12.28,36.28,18.6,79.82,37.22,8.11
151,2015-01-07 07:00:00.000,25.5,40.36,41.96,31.72,20.56,44.64,36.94,71.02,70.74,21.28
152,2015-01-07 08:00:00.000,42.65,59.63,35.02,82.69,32.91,99.46,50.21,118.13833333333332,74.03,34.75
153,2015-01-07 09:00:00.000,48.14,60.32,39.51,51.4,39.37,126.21,50.48,105.35805555555555,70.93,38.04
154,2015-01-07 10:00:00.000,15.53,35.9,31.1,41.25,24.0,69.5,33.93,145.71,53.29,30.02
155,2015-01-07 11:00:00.000,14.59,29.36,19.4,42.73,21.83,59.15,20.16,117.64,46.19,22.67
156,2015-01-07 12:00:00.000,18.08,34.46,18.84,41.04,25.15833333333333,43.13,9.98,103.29,45.66,24.1
157,2015-01-07 13:00:00.000,16.77,32.14,23.68,43.3,27.304722222222225,65.53,18.04,67.66,55.25,22.06
158,2015-01-07 14:00:00.000,31.09,35.86,21.22,38.92,26.26,56.09,19.97,88.6,55.25,20.36
159,2015-01-07 15:00:00.000,21.76,28.24,20.99,50.33,16.01,58.0,16.45,92.48,45.05,21.45
160,2015-01-07 16:00:00.000,23.52,25.91,22.53,62.84,10.34,57.95,24.4,83.42,48.16,22.94
161,2015-01-07 17:00:00.000,24.33,38.03,30.16,64.67,37.54,57.83,25.47,65.43,62.94,30.28
162,2015-01-07 18:00:00.000,42.26,57.72,52.35,99.25,65.18,83.94,50.24,82.99,68.02,46.82
163,2015-01-07 19:00:00.000,60.49,68.44,62.83,108.23,86.14,123.09,69.71,80.09666666666668,91.74,61.3
164,2015-01-07 20:00:00.000,75.37,69.56,83.18,115.71,62.0,126.56,92.64,151.59,61.85999999999999,63.63
165,2015-01-07 21:00:00.000,88.91,67.31,106.21,81.24,49.73,155.97,91.12,125.78,128.16,80.12
166,2015-01-07 22:00:00.000,71.75,79.16,99.97,115.86,55.43,116.84,66.38,172.28,107.62,74.37
167,2015-01-07 23:00:00.000,45.36,73.73,59.24,55.17,45.93,110.705,38.33,113.02777777777777,93.47,48.03
168,2015-01-08 00:00:00.000,25.06,51.48,25.51,26.17,24.28,71.21,24.96,116.12,51.84,34.79
169,2015-01-08 01:00:00.000,17.02,33.88,13.82,19.03,14.23,34.39,16.22,69.05,32.28,18.5
170,2015-01-08 02:00:00.000,13.4,22.82,11.26,17.52,11.29,21.76,12.17,57.21,16.95,11.28
171,2015-01-08 03:00:00.000,8.67,20.68,10.67,16.69,9.05,17.85,9.55,45.84,21.73,10.49
172,2015-01-08 04:00:00.000,8.34,17.12,6.19,13.57,6.08,35.05,6.75,47.94,17.72,10.67
173,2015-01-08 05:00:00.000,8.68,11.56,7.83,17.62,6.44,35.34,8.2,60.79,37.32,9.22
174,2015-01-08 06:00:00.000,15.78,47.14,9.73,24.95,8.49,22.28,13.89,130.64,26.37,7.4
175,2015-01-08 07:00:00.000,15.89,70.46,19.96,45.15,21.46,29.94,13.77,105.69,25.395,11.46
176,2015-01-08 08:00:00.000,17.0,34.37,26.24,51.13,25.3,69.38,24.41,104.16,95.74,15.34
177,2015-01-08 09:00:00.000,23.67,31.45,34.12,65.95,35.28,76.1,27.1,133.26,64.34,17.62
178,2015-01-08 10:00:00.000,19.69,35.19,27.9,49.51,34.66,58.33,16.6,129.76,54.83,23.67
179,2015-01-08 11:00:00.000,23.23,27.49,25.72,33.25,27.41,65.0,20.29,100.65,54.65,26.0
180,2015-01-08 12:00:00.000,19.77,26.13,18.38,45.87,27.63,67.88,27.52,86.96,43.04,21.94
181,2015-01-08 13:00:00.000,16.34,24.96,22.37,52.52,27.11,70.91,18.08,67.65,55.64,23.98
182,2015-01-08 14:00:00.000,41.02,37.62,26.69,38.46,19.92,68.06,27.32,75.59,49.59,31.68
183,2015-01-08 15:00:00.000,29.22,39.29,29.76,41.24,23.26,48.72,29.76,72.91,47.99,34.86
184,2015-01-08 16:00:00.000,34.1,45.9,30.55,43.81,20.66,43.43,32.95,75.47,56.14,48.66
185,2015-01-08 17:00:00.000,25.36,52.78,36.89,64.78,30.23,52.9,38.54,80.24,57.21,55.26
186,2015-01-08 18:00:00.000,52.2,61.87,45.72,98.24,39.35,75.86,43.3,83.41,70.58,57.86
187,2015-01-08 19:00:00.000,67.22,88.44,76.75,113.85,59.77,59.98,75.49,103.76,136.57,67.43
188,2015-01-08 20:00:00.000,79.38,108.68,106.25,110.59,64.3,215.7,96.63,176.68,131.5,89.78
189,2015-01-08 21:00:00.000,73.08,128.33,83.48,170.53,54.56,249.22,92.12,248.86,107.05,93.43
190,2015-01-08 22:00:00.000,81.13,94.27,72.35,143.33,47.15,230.92,78.79,319.8,127.37,78.78
191,2015-01-08 23:00:00.000,92.59,75.61,92.88,123.28,48.42,204.43,83.53,291.77,134.96,53.2
192,2015-01-09 00:00:00.000,100.83,56.38,92.92,146.94,57.06,151.0,85.3,247.62,118.17,55.9
193,2015-01-09 01:00:00.000,87.03,45.74,88.68,181.6,59.32,151.96,78.97,186.28,125.5,53.62
194,2015-01-09 02:00:00.000,76.71,40.2,84.84,167.53,46.99,114.69,58.52,177.69,98.95,66.07
195,2015-01-09 03:00:00.000,68.49,37.1,58.41,171.65,35.89,183.70333333333335,46.14,162.45,78.0,84.81
196,2015-01-09 04:00:00.000,50.33,39.32,50.96,133.94,26.07,105.49,38.9,137.06,77.79,73.4
197,2015-01-09 05:00:00.000,51.74,48.59,50.55,142.47,25.54,133.8,39.54,144.97,71.02,59.56
198,2015-01-09 06:00:00.000,47.93,55.19,47.7,139.2,29.43,89.91,46.33,184.31,62.42,47.83
199,2015-01-09 07:00:00.000,52.51,78.42,44.98,101.28,33.08,130.4,59.72,212.35,77.28,50.12
200,2015-01-09 08:00:00.000,66.27,102.21,58.53,92.24,45.38,168.43,77.11,254.01,93.46,67.28
201,2015-01-09 09:00:00.000,57.86,83.02,55.71,76.77,57.45,113.44,62.51,182.525,76.81,42.17
202,2015-01-09 10:00:00.000,56.94,61.2,40.9,65.64,49.07,80.98,38.62,162.62,68.56,41.65
203,2015-01-09 11:00:00.000,55.12,61.93,36.19,63.79,43.8,101.78,29.76,147.44,69.14,53.12
204,2015-01-09 12:00:00.000,34.17,60.71,42.29,70.91,72.65,96.35,38.1,194.77,69.2,42.05
205,2015-01-09 13:00:00.000,25.08,55.94,41.67,71.62,58.28,84.0,38.85,120.87,71.9,50.2
206,2015-01-09 14:00:00.000,44.44,48.27,42.84,61.34,45.75,83.7,37.71,114.43,69.71,40.68
207,2015-01-09 15:00:00.000,38.32,49.58,53.47,86.62,43.6,77.65,41.06,97.9,85.93,51.85
208,2015-01-09 16:00:00.000,49.15,40.9,54.26,85.27,46.39,70.95,56.75,97.76,93.62,54.5
209,2015-01-09 17:00:00.000,26.74,37.99,36.37,105.76,45.68,68.58,57.6,66.77,72.83,38.01
210,2015-01-09 18:00:00.000,40.83,54.53,45.23,80.25333333333333,71.27,48.45,60.87,78.52,91.57,30.61
211,2015-01-09 19:00:00.000,77.7,61.38,89.17,196.61,58.45,72.22166666666666,69.87,117.62,113.08,56.57
212,2015-01-09 20:00:00.000,92.5,71.23,99.93,255.55,39.01,186.4,65.14,183.46,102.93,65.77
213,2015-01-09 21:00:00.000,99.08,104.53,105.66,135.01055555555556,73.89,87.37527777777778,68.14,107.005,129.35,82.96
214,2015-01-09 22:00:00.000,95.09,65.35,100.83,226.27,104.09,126.7,86.85,108.5225,165.1,58.28
215,2015-01-09 23:00:00.000,74.82,34.51,64.86,190.19,109.82,117.65,80.22,165.15,138.71,33.85
216,2015-01-10 00:00:00.000,56.07,23.91,47.36,235.7,92.52,61.8,53.22,156.4,117.65,18.7
217,2015-01-10 01:00:00.000,58.49,41.41,43.56,240.33,53.47,108.6911574074074,53.94,135.39,98.81,27.63
218,2015-01-10 02:00:00.000,44.51,42.31,52.47,183.44,33.13,151.8,35.21,122.68,97.05,30.99
219,2015-01-10 03:00:00.000,22.05,29.99,46.08,148.94,19.76,89.6,25.53,124.06,59.62,19.64
220,2015-01-10 04:00:00.000,13.38,22.31,35.05,101.18,15.94,64.6,24.05,123.44,48.08,11.95
221,2015-01-10 05:00:00.000,18.96,18.47,30.21,32.65,11.45,94.49,28.73,122.04,36.13,18.61
222,2015-01-10 06:00:00.000,29.61,24.54,27.1,49.59,16.75,83.4,36.14,157.46,41.5,49.15
223,2015-01-10 07:00:00.000,25.91,23.41,33.68,126.02166666666669,21.16,55.03,46.76,195.02,64.53,57.12
224,2015-01-10 08:00:00.000,38.74,38.7,40.75,106.97027777777777,23.2,98.5,49.95,194.49,66.61,60.4
225,2015-01-10 09:00:00.000,50.49,49.18,44.26,52.18,30.29,80.93666666666667,57.88,152.75166666666667,66.21,56.46
226,2015-01-10 10:00:00.000,42.28,50.09,41.18,57.92,40.72,98.66,33.25,125.71,59.96,37.31
227,2015-01-10 11:00:00.000,39.67,46.73,35.29,78.41,57.73,109.25,28.88,123.68,69.35,39.88
228,2015-01-10 12:00:00.000,36.18,51.12,35.6,84.23,34.14,76.36,38.06,124.44,82.95,45.14
229,2015-01-10 13:00:00.000,29.74,36.5,38.88,74.02,40.08,83.05,35.24,109.5,84.23,47.35
230,2015-01-10 14:00:00.000,44.85,32.27,43.28,63.9,41.36,82.95,34.08,83.36,76.91,38.28
231,2015-01-10 15:00:00.000,40.83,33.05,47.96,67.98,44.08,62.19,36.23,79.84,65.28,39.67
232,2015-01-10 16:00:00.000,42.25,27.34,33.3,51.22,41.38,47.75,32.08,82.76,54.54,44.06
233,2015-01-10 17:00:00.000,31.44,22.43,33.2,71.75,32.22,60.55,35.01,60.79,50.64,24.4
234,2015-01-10 18:00:00.000,44.12,40.94,34.55,122.6,38.54,34.55,37.73,59.2,57.6,23.57
235,2015-01-10 19:00:00.000,58.01,71.45,41.92,184.92,78.95,66.75,39.93,99.73,67.92,36.77
236,2015-01-10 20:00:00.000,50.15,51.03,42.54,152.89,85.2,116.3,40.2,77.61333333333333,110.94,30.01
237,2015-01-10 21:00:00.000,38.13,30.12,29.95,140.0,92.01,65.2,32.18,76.65555555555557,113.3,20.38
238,2015-01-10 22:00:00.000,28.96,21.52,23.68,110.75,71.27,68.9,28.23,135.94,88.21,18.26
239,2015-01-10 23:00:00.000,24.33,21.24,21.34,114.55,46.88,65.73,16.78,85.47,62.88,15.72
240,2015-01-11 00:00:00.000,18.77,21.44,17.81,72.67,27.12,41.29,15.58,64.45,55.76,7.05
